source_file,source_id,model_id,model_name,organization,release_date,source_url,license,weights_url,code_url,runtime,format,quantization,hardware_id,workload,jgb_level,jgb_confidence,quality_score,tokens_per_second,estimated_memory_gb,context_tokens,evidence_status,notes
classified_discoveries.ndjson,https://huggingface.co/cnuland/llm-d-sc-sensitivity,cnuland/llm-d-sc-sensitivity,cnuland/llm-d-sc-sensitivity,,,https://huggingface.co/cnuland/llm-d-sc-sensitivity,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/cnuland/llm-d-sc-complexity,cnuland/llm-d-sc-complexity,cnuland/llm-d-sc-complexity,,,https://huggingface.co/cnuland/llm-d-sc-complexity,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/cnuland/llm-d-sc-cost,cnuland/llm-d-sc-cost,cnuland/llm-d-sc-cost,,,https://huggingface.co/cnuland/llm-d-sc-cost,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/ouzoouz/edu-mobile-llm,ouzoouz/edu-mobile-llm,ouzoouz/edu-mobile-llm,,,https://huggingface.co/ouzoouz/edu-mobile-llm,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/Cisco1963/llmplasticity-baseline-zh_never_8-s42,Cisco1963/llmplasticity-baseline-zh_never_8-s42,Cisco1963/llmplasticity-baseline-zh_never_8-s42,,,https://huggingface.co/Cisco1963/llmplasticity-baseline-zh_never_8-s42,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/DariusTheGeek/waxal-sna-omniasr-llm-3b,DariusTheGeek/waxal-sna-omniasr-llm-3b,DariusTheGeek/waxal-sna-omniasr-llm-3b,,,https://huggingface.co/DariusTheGeek/waxal-sna-omniasr-llm-3b,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/DariusTheGeek/waxal-lin-omniasr-llm-3b,DariusTheGeek/waxal-lin-omniasr-llm-3b,DariusTheGeek/waxal-lin-omniasr-llm-3b,,,https://huggingface.co/DariusTheGeek/waxal-lin-omniasr-llm-3b,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/DariusTheGeek/waxal-sna-omniasr-llm-1b,DariusTheGeek/waxal-sna-omniasr-llm-1b,DariusTheGeek/waxal-sna-omniasr-llm-1b,,,https://huggingface.co/DariusTheGeek/waxal-sna-omniasr-llm-1b,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/DariusTheGeek/waxal-lin-omniasr-llm-1b,DariusTheGeek/waxal-lin-omniasr-llm-1b,DariusTheGeek/waxal-lin-omniasr-llm-1b,,,https://huggingface.co/DariusTheGeek/waxal-lin-omniasr-llm-1b,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/Cisco1963/llmplasticity-en_never_8-d0.1-c0.99-r0.25-s42,Cisco1963/llmplasticity-en_never_8-d0.1-c0.99-r0.25-s42,Cisco1963/llmplasticity-en_never_8-d0.1-c0.99-r0.25-s42,,,https://huggingface.co/Cisco1963/llmplasticity-en_never_8-d0.1-c0.99-r0.25-s42,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/Cisco1963/llmplasticity-en_never_8-d0.1-c0.999-r0.25-s42,Cisco1963/llmplasticity-en_never_8-d0.1-c0.999-r0.25-s42,Cisco1963/llmplasticity-en_never_8-d0.1-c0.999-r0.25-s42,,,https://huggingface.co/Cisco1963/llmplasticity-en_never_8-d0.1-c0.999-r0.25-s42,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/Cisco1963/llmplasticity-en_never_8-d0.5-c0.999-r0.25-s42,Cisco1963/llmplasticity-en_never_8-d0.5-c0.999-r0.25-s42,Cisco1963/llmplasticity-en_never_8-d0.5-c0.999-r0.25-s42,,,https://huggingface.co/Cisco1963/llmplasticity-en_never_8-d0.5-c0.999-r0.25-s42,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/euclidstellar/tinystories-1bit-llm,euclidstellar/tinystories-1bit-llm,euclidstellar/tinystories-1bit-llm,,,https://huggingface.co/euclidstellar/tinystories-1bit-llm,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/pinkelephantlimited/pinkelephant-llm-48b-s-sft,pinkelephantlimited/pinkelephant-llm-48b-s-sft,pinkelephantlimited/pinkelephant-llm-48b-s-sft,,,https://huggingface.co/pinkelephantlimited/pinkelephant-llm-48b-s-sft,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3.8-1.0B-A0.6B-NVFP4-FP8-REAP-25,inference-optimization/Qwen3.8-1.0B-A0.6B-NVFP4-FP8-REAP-25,inference-optimization/Qwen3.8-1.0B-A0.6B-NVFP4-FP8-REAP-25,,,https://huggingface.co/inference-optimization/Qwen3.8-1.0B-A0.6B-NVFP4-FP8-REAP-25,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xFP8_BLOCK,inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xFP8_BLOCK,inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xFP8_BLOCK,,,https://huggingface.co/inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xFP8_BLOCK,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt0,inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt0,inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt0,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt0,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xMXFP8,inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xMXFP8,inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xMXFP8,,,https://huggingface.co/inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xMXFP8,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3.8-1.0B-A0.6B-REAP-25,inference-optimization/Qwen3.8-1.0B-A0.6B-REAP-25,inference-optimization/Qwen3.8-1.0B-A0.6B-REAP-25,,,https://huggingface.co/inference-optimization/Qwen3.8-1.0B-A0.6B-REAP-25,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/ProjectLEAN/semantic-inference-accelerator,ProjectLEAN/semantic-inference-accelerator,ProjectLEAN/semantic-inference-accelerator,,,https://huggingface.co/ProjectLEAN/semantic-inference-accelerator,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt0,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt0,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt0,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt0,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt1,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt1,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt1,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt1,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt2,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt2,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt2,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt2,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt3,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt3,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt3,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt3,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt4,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt4,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt4,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt4,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt5,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt5,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt5,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt5,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt6,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt6,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt6,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt6,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt7,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt7,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt7,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt7,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt8,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt8,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt8,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt8,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt9,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt9,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt9,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt9,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt10,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt10,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt10,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt10,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt11,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt11,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt11,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt11,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt12,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt12,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt12,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt12,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt13,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt13,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt13,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt13,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17528,Agent Lightning v1.0: Towards Harnessed Agentic RL,Agent Lightning v1.0: Towards Harnessed Agentic RL,,,https://huggingface.co/papers/2608.17528,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.15008,Harness the Memory: A Holistic Evaluation of Memory Substrates in Memory Agents,Harness the Memory: A Holistic Evaluation of Memory Substrates in Memory Agents,,,https://huggingface.co/papers/2608.15008,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16393,Security Assessment of DeepSeek Harness with A.I.G: Evaluating Resistance to Indirect Prompt Injection,Security Assessment of DeepSeek Harness with A.I.G: Evaluating Resistance to Indirect Prompt Injection,,,https://huggingface.co/papers/2608.16393,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17286,Abra: Scaling Diffusion Image Training,Abra: Scaling Diffusion Image Training,,,https://huggingface.co/papers/2608.17286,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17800,StartupBench: Benchmarking General-Purpose Agents on Market-Validated End-to-End Workflows,StartupBench: Benchmarking General-Purpose Agents on Market-Validated End-to-End Workflows,,,https://huggingface.co/papers/2608.17800,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17975,aDSL: Agentic 3D Creation via Joint Agent-Program Design,aDSL: Agentic 3D Creation via Joint Agent-Program Design,,,https://huggingface.co/papers/2608.17975,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16002,From Sequence to Structure: Relational Uncertainty Propagation for LLM Agents,From Sequence to Structure: Relational Uncertainty Propagation for LLM Agents,,,https://huggingface.co/papers/2608.16002,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17310,Agentic ESOpt: Fine-Tuning Long-Horizon LLM Agents with Minimal GPU Requirements,Agentic ESOpt: Fine-Tuning Long-Horizon LLM Agents with Minimal GPU Requirements,,,https://huggingface.co/papers/2608.17310,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.14577,HarmProfile: Characterizing Harmful Distributions in Frontier LLMs,HarmProfile: Characterizing Harmful Distributions in Frontier LLMs,,,https://huggingface.co/papers/2608.14577,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.11947,Accuracy and Order Sensitivity Diverge Under Label-Free Strategies,Accuracy and Order Sensitivity Diverge Under Label-Free Strategies,,,https://huggingface.co/papers/2608.11947,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.14606,Plausible but Not Valid: A Psychometric Audit of LLMs as Synthetic Survey Respondents,Plausible but Not Valid: A Psychometric Audit of LLMs as Synthetic Survey Respondents,,,https://huggingface.co/papers/2608.14606,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16319,"Advancing Open and Reproducible Relational Learning: RelArena-α, TabPFN-Rel and RPI","Advancing Open and Reproducible Relational Learning: RelArena-α, TabPFN-Rel and RPI",,,https://huggingface.co/papers/2608.16319,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.14905,How Do Agents Fail on AutoResearch: End-to-End Diagnostic Evaluation on 100 Real-World Frontier Research Tasks,How Do Agents Fail on AutoResearch: End-to-End Diagnostic Evaluation on 100 Real-World Frontier Research Tasks,,,https://huggingface.co/papers/2608.14905,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.15669,Large Discovery Models: Empirically-grounded Model-Based Open-Ended Search,Large Discovery Models: Empirically-grounded Model-Based Open-Ended Search,,,https://huggingface.co/papers/2608.15669,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.14614,DumpsterCluster: From Dumpster Diving to Serving LLaMA-70B on $60 GPUs,DumpsterCluster: From Dumpster Diving to Serving LLaMA-70B on $60 GPUs,,,https://huggingface.co/papers/2608.14614,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16003,Prior Audit-Repair Context Shifts LLM Verifier Thresholds Toward Leniency,Prior Audit-Repair Context Shifts LLM Verifier Thresholds Toward Leniency,,,https://huggingface.co/papers/2608.16003,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16859,HarnessEval-W: Agentifying the Evaluation of Visual Worlds,HarnessEval-W: Agentifying the Evaluation of Visual Worlds,,,https://huggingface.co/papers/2608.16859,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.14718,VideoGAIA: A Benchmark for General AI Assistants on Agentic Video Understanding,VideoGAIA: A Benchmark for General AI Assistants on Agentic Video Understanding,,,https://huggingface.co/papers/2608.14718,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16391,Ventor-QTest: Threat-Model-Driven Verification of Vendor-Hosted LLM APIs,Ventor-QTest: Threat-Model-Driven Verification of Vendor-Hosted LLM APIs,,,https://huggingface.co/papers/2608.16391,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16033,R^3-Bench: LLMs Struggle with Resource-Rational Reasoning under Shared Budgets,R^3-Bench: LLMs Struggle with Resource-Rational Reasoning under Shared Budgets,,,https://huggingface.co/papers/2608.16033,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16157,FreeToken: Efficient Edge-Native MoE Serving with Bandwidth-Adaptive Execution,FreeToken: Efficient Edge-Native MoE Serving with Bandwidth-Adaptive Execution,,,https://huggingface.co/papers/2608.16157,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.15869,Beyond Visual CoT: Internalized Visual Thinking for Proactive Video Reasoning,Beyond Visual CoT: Internalized Visual Thinking for Proactive Video Reasoning,,,https://huggingface.co/papers/2608.15869,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16320,StreamOPD: A Post-Training Recipe with Spatio-Temporal Cue Gating for Streaming Video Understanding,StreamOPD: A Post-Training Recipe with Spatio-Temporal Cue Gating for Streaming Video Understanding,,,https://huggingface.co/papers/2608.16320,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.15045,MOSS-VL Technical Report,MOSS-VL Technical Report,,,https://huggingface.co/papers/2608.15045,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16485,HiFi-BRep: High-Fidelity Latent Representation for Robust B-Rep Generation,HiFi-BRep: High-Fidelity Latent Representation for Robust B-Rep Generation,,,https://huggingface.co/papers/2608.16485,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16798,ClawGym II: Exploring Black-Box RL on Agent Harness,ClawGym II: Exploring Black-Box RL on Agent Harness,,,https://huggingface.co/papers/2608.16798,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.13667,Second Thought: Reasoning in Parallel as LLM Agents Act and Observe,Second Thought: Reasoning in Parallel as LLM Agents Act and Observe,,,https://huggingface.co/papers/2608.13667,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.12209,Generation as Auxiliary Supervision: Enhancing Visual Understanding at Zero Inference Overhead via Decoupled Embedding Prediction,Generation as Auxiliary Supervision: Enhancing Visual Understanding at Zero Inference Overhead via Decoupled Embedding Prediction,,,https://huggingface.co/papers/2608.12209,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.13417,Beyond Final Scores: A Systematic Evaluation of Agents for Long-Horizon AI Research and Development,Beyond Final Scores: A Systematic Evaluation of Agents for Long-Horizon AI Research and Development,,,https://huggingface.co/papers/2608.13417,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://gitlab.com/Tagashy/mtg-compiler,Tagashy/mtg-compiler,Tagashy/mtg-compiler,,,https://gitlab.com/Tagashy/mtg-compiler,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/1235467/llm-gateway,1235467/llm-gateway,1235467/llm-gateway,,,https://gitlab.com/1235467/llm-gateway,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/hongch6661/mix-web-demo,hongch6661/mix-web-demo,hongch6661/mix-web-demo,,,https://gitlab.com/hongch6661/mix-web-demo,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/hakutaku/llm-gateway,hakutaku/llm-gateway,hakutaku/llm-gateway,,,https://gitlab.com/hakutaku/llm-gateway,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/ameobius-ai/captcha-hub,ameobius-ai/captcha-hub,ameobius-ai/captcha-hub,,,https://gitlab.com/ameobius-ai/captcha-hub,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/schaefer-services/git-proxy-api,schaefer-services/git-proxy-api,schaefer-services/git-proxy-api,,,https://gitlab.com/schaefer-services/git-proxy-api,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/ll/llama-index-llms-rungpt-164aeef6,gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/ll/llama-index-llms-rungpt-164aeef6,gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/ll/llama-index-llms-rungpt-164aeef6,,,https://gitlab.com/gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/ll/llama-index-llms-rungpt-164aeef6,MIT,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://gitlab.com/gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/lo/lollms-b82a4727,gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/lo/lollms-b82a4727,gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/lo/lollms-b82a4727,,,https://gitlab.com/gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/lo/lollms-b82a4727,MIT,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://gitlab.com/gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/li/litellm-40d5597d,gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/li/litellm-40d5597d,gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/li/litellm-40d5597d,,,https://gitlab.com/gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/li/litellm-40d5597d,MIT,,,,,,,,,,,,,,discovered,
